order_id,product,category,quantity,price,order_date
10322,S18_1097,Trucks and Buses,22,100,11/04/2004 00:00
10333,S18_1097,Trucks and Buses,29,40.25,11/18/2004 0:00
10347,S18_1097,Trucks and Buses,42,49.6,11/29/2004 0:00
10357,S18_1097,Trucks and Buses,39,98,12/10/2004 00:00
10370,S18_1097,Trucks and Buses,27,100,1/20/2005 0:00
10381,S18_1097,Trucks and Buses,48,98,2/17/2005 0:00
10391,S18_1097,Trucks and Buses,29,85.1,03/09/2005 00:00
10411,S18_1097,Trucks and Buses,27,100,05/01/2005 00:00
10424,S18_1097,Trucks and Buses,54,100,5/31/2005 0:00
10109,S18_1129,Classic Cars,26,100,03/10/2003 00:00
10122,S18_1129,Classic Cars,34,100,05/08/2003 00:00
10136,S18_1129,Classic Cars,25,100,07/04/2003 00:00
10148,S18_1129,Classic Cars,23,100,09/11/2003 00:00
10161,S18_1129,Classic Cars,28,100,10/17/2003 0:00
10171,S18_1129,Classic Cars,35,100,11/05/2003 00:00
10181,S18_1129,Classic Cars,44,100,11/12/2003 00:00
10192,S18_1129,Classic Cars,22,100,11/20/2003 0:00
10204,S18_1129,Classic Cars,42,100,12/02/2003 00:00
10212,S18_1129,Classic Cars,29,100,1/16/2004 0:00
10225,S18_1129,Classic Cars,32,100,2/22/2004 0:00
10240,S18_1129,Classic Cars,41,100,4/13/2004 0:00
10253,S18_1129,Classic Cars,26,100,06/01/2004 00:00
10266,S18_1129,Classic Cars,21,100,07/06/2004 00:00
10278,S18_1129,Classic Cars,34,100,08/06/2004 00:00
10287,S18_1129,Classic Cars,41,100,8/30/2004 0:00
10301,S18_1129,Classic Cars,37,100,10/05/2003 00:00
10310,S18_1129,Classic Cars,37,100,10/16/2004 0:00
10321,S18_1129,Classic Cars,41,100,11/04/2004 00:00
10331,S18_1129,Classic Cars,46,100,11/17/2004 0:00
10342,S18_1129,Classic Cars,40,100,11/24/2004 0:00
10356,S18_1129,Classic Cars,43,97.6,12/09/2004 00:00
10365,S18_1129,Classic Cars,30,87.06,01/07/2005 00:00
10377,S18_1129,Classic Cars,35,100,02/09/2005 00:00
10390,S18_1129,Classic Cars,36,93.77,03/04/2005 00:00
10406,S18_1129,Classic Cars,61,100,4/15/2005 0:00
10419,S18_1129,Classic Cars,38,100,5/17/2005 0:00
10102,S18_1342,Vintage Cars,39,100,01/10/2003 00:00
10111,S18_1342,Vintage Cars,33,99.66,3/25/2003 0:00
10125,S18_1342,Vintage Cars,32,100,5/21/2003 0:00
10139,S18_1342,Vintage Cars,31,100,7/16/2003 0:00
10149,S18_1342,Vintage Cars,50,100,09/12/2003 00:00
10162,S18_1342,Vintage Cars,48,91.44,10/18/2003 0:00
10173,S18_1342,Vintage Cars,43,100,11/05/2003 00:00
10182,S18_1342,Vintage Cars,25,87.33,11/12/2003 00:00
10193,S18_1342,Vintage Cars,28,100,11/21/2003 0:00
10205,S18_1342,Vintage Cars,36,100,12/03/2003 00:00
10215,S18_1342,Vintage Cars,27,89.38,1/29/2004 0:00
10227,S18_1342,Vintage Cars,25,100,03/02/2004 00:00
10244,S18_1342,Vintage Cars,40,100,4/29/2004 0:00
10256,S18_1342,Vintage Cars,34,95.55,06/08/2004 00:00
10280,S18_1342,Vintage Cars,50,100,8/17/2004 0:00
10289,S18_1342,Vintage Cars,38,100,09/03/2004 00:00
10304,S18_1342,Vintage Cars,37,95.55,10/11/2004 00:00
10312,S18_1342,Vintage Cars,43,89.38,10/21/2004 0:00
10322,S18_1342,Vintage Cars,43,86.3,11/04/2004 00:00
10332,S18_1342,Vintage Cars,46,95.13,11/17/2004 0:00
10346,S18_1342,Vintage Cars,42,36.11,11/29/2004 0:00
10356,S18_1342,Vintage Cars,50,50.18,12/09/2004 00:00
10369,S18_1342,Vintage Cars,44,100,1/20/2005 0:00
10380,S18_1342,Vintage Cars,27,93.16,2/16/2005 0:00
10391,S18_1342,Vintage Cars,35,100,03/09/2005 00:00
10422,S18_1342,Vintage Cars,51,95.55,5/30/2005 0:00
10102,S18_1367,Vintage Cars,41,50.14,01/10/2003 00:00
10111,S18_1367,Vintage Cars,48,49.06,3/25/2003 0:00
10126,S18_1367,Vintage Cars,42,54.99,5/28/2003 0:00
10139,S18_1367,Vintage Cars,49,43.13,7/16/2003 0:00
10149,S18_1367,Vintage Cars,30,58.22,09/12/2003 00:00
10162,S18_1367,Vintage Cars,45,51.21,10/18/2003 0:00
10173,S18_1367,Vintage Cars,48,44.21,11/05/2003 00:00
10182,S18_1367,Vintage Cars,32,54.45,11/12/2003 00:00
10193,S18_1367,Vintage Cars,46,53.37,11/21/2003 0:00
10205,S18_1367,Vintage Cars,48,63.61,12/03/2003 00:00
10215,S18_1367,Vintage Cars,33,43.13,1/29/2004 0:00
10227,S18_1367,Vintage Cars,31,48.52,03/02/2004 00:00
10244,S18_1367,Vintage Cars,20,58.22,4/29/2004 0:00
10256,S18_1367,Vintage Cars,29,51.75,06/08/2004 00:00
10280,S18_1367,Vintage Cars,27,57.68,8/17/2004 0:00
10289,S18_1367,Vintage Cars,24,56.07,09/03/2004 00:00
10304,S18_1367,Vintage Cars,37,48.52,10/11/2004 00:00
10312,S18_1367,Vintage Cars,25,44.21,10/21/2004 0:00
10322,S18_1367,Vintage Cars,41,57.68,11/04/2004 00:00
10332,S18_1367,Vintage Cars,27,89.89,11/17/2004 0:00
10347,S18_1367,Vintage Cars,21,58.95,11/29/2004 0:00
10356,S18_1367,Vintage Cars,22,72.41,12/09/2004 00:00
10369,S18_1367,Vintage Cars,32,98.63,1/20/2005 0:00
10381,S18_1367,Vintage Cars,25,52.83,2/17/2005 0:00
10391,S18_1367,Vintage Cars,42,100,03/09/2005 00:00
10422,S18_1367,Vintage Cars,25,51.75,5/30/2005 0:00
10110,S18_1589,Classic Cars,37,100,3/18/2003 0:00
10123,S18_1589,Classic Cars,26,100,5/20/2003 0:00
10137,S18_1589,Classic Cars,44,99.55,07/10/2003 00:00
10148,S18_1589,Classic Cars,47,100,09/11/2003 00:00
10161,S18_1589,Classic Cars,43,100,10/17/2003 0:00
10172,S18_1589,Classic Cars,42,100,11/05/2003 00:00
10181,S18_1589,Classic Cars,42,100,11/12/2003 00:00
10192,S18_1589,Classic Cars,29,100,11/20/2003 0:00
10204,S18_1589,Classic Cars,40,100,12/02/2003 00:00
10212,S18_1589,Classic Cars,38,100,1/16/2004 0:00
10226,S18_1589,Classic Cars,38,100,2/26/2004 0:00
10241,S18_1589,Classic Cars,21,100,4/13/2004 0:00
10253,S18_1589,Classic Cars,24,100,06/01/2004 00:00
10266,S18_1589,Classic Cars,36,100,07/06/2004 00:00
10278,S18_1589,Classic Cars,23,100,08/06/2004 00:00
10288,S18_1589,Classic Cars,20,100,09/01/2004 00:00
10301,S18_1589,Classic Cars,32,100,10/05/2003 00:00
10311,S18_1589,Classic Cars,29,100,10/16/2004 0:00
10321,S18_1589,Classic Cars,44,100,11/04/2004 00:00
10331,S18_1589,Classic Cars,44,100,11/17/2004 0:00
10343,S18_1589,Classic Cars,36,100,11/24/2004 0:00
10367,S18_1589,Classic Cars,49,56.3,01/12/2005 00:00
10378,S18_1589,Classic Cars,34,42.64,02/10/2005 00:00
10407,S18_1589,Classic Cars,59,100,4/22/2005 0:00
10419,S18_1589,Classic Cars,37,100,5/17/2005 0:00
10106,S18_1662,Planes,36,100,2/17/2003 0:00
10119,S18_1662,Planes,43,100,4/28/2003 0:00
10131,S18_1662,Planes,21,100,6/16/2003 0:00
10143,S18_1662,Planes,32,100,08/10/2003 00:00
10155,S18_1662,Planes,38,100,10/06/2003 00:00
10167,S18_1662,Planes,43,100,10/23/2003 0:00
10178,S18_1662,Planes,42,100,11/08/2003 00:00
10186,S18_1662,Planes,32,100,11/14/2003 0:00
10198,S18_1662,Planes,42,100,11/27/2003 0:00
10210,S18_1662,Planes,31,100,01/12/2004 00:00
10222,S18_1662,Planes,49,100,2/19/2004 0:00
10250,S18_1662,Planes,45,100,05/11/2004 00:00
10262,S18_1662,Planes,49,100,6/24/2004 0:00
10274,S18_1662,Planes,41,100,7/21/2004 0:00
10284,S18_1662,Planes,45,100,8/21/2004 0:00
10296,S18_1662,Planes,36,100,9/15/2004 0:00
10307,S18_1662,Planes,39,100,10/14/2004 0:00
10316,S18_1662,Planes,27,100,11/01/2004 00:00
10327,S18_1662,Planes,25,100,11/10/2004 00:00
10338,S18_1662,Planes,41,100,11/22/2004 0:00
10351,S18_1662,Planes,39,99.52,12/03/2004 00:00
10373,S18_1662,Planes,28,57.55,1/31/2005 0:00
10386,S18_1662,Planes,25,54.57,03/01/2005 00:00
10398,S18_1662,Planes,33,100,3/30/2005 0:00
10400,S18_1662,Planes,34,100,04/01/2005 00:00
10416,S18_1662,Planes,24,100,05/10/2005 00:00
10100,S18_1749,Vintage Cars,30,100,01/06/2003 00:00
10110,S18_1749,Vintage Cars,42,100,3/18/2003 0:00
10124,S18_1749,Vintage Cars,21,100,5/21/2003 0:00
10149,S18_1749,Vintage Cars,34,100,09/12/2003 00:00
10162,S18_1749,Vintage Cars,29,100,10/18/2003 0:00
10173,S18_1749,Vintage Cars,24,100,11/05/2003 00:00
10182,S18_1749,Vintage Cars,44,100,11/12/2003 00:00
10193,S18_1749,Vintage Cars,21,100,11/21/2003 0:00
10204,S18_1749,Vintage Cars,33,100,12/02/2003 00:00
10214,S18_1749,Vintage Cars,30,100,1/26/2004 0:00
10227,S18_1749,Vintage Cars,26,100,03/02/2004 00:00
10241,S18_1749,Vintage Cars,41,100,4/13/2004 0:00
10280,S18_1749,Vintage Cars,26,100,8/17/2004 0:00
10288,S18_1749,Vintage Cars,32,100,09/01/2004 00:00
10302,S18_1749,Vintage Cars,43,100,10/06/2003 00:00
10312,S18_1749,Vintage Cars,48,100,10/21/2004 0:00
10331,S18_1749,Vintage Cars,44,74.04,11/17/2004 0:00
10344,S18_1749,Vintage Cars,45,100,11/25/2004 0:00
10367,S18_1749,Vintage Cars,37,100,01/12/2005 00:00
10379,S18_1749,Vintage Cars,39,100,02/10/2005 00:00
10407,S18_1749,Vintage Cars,76,100,4/22/2005 0:00
10420,S18_1749,Vintage Cars,37,100,5/29/2005 0:00
10108,S18_1889,Classic Cars,38,82.39,03/03/2003 00:00
10122,S18_1889,Classic Cars,43,72.38,05/08/2003 00:00
10135,S18_1889,Classic Cars,48,79.31,07/02/2003 00:00
10147,S18_1889,Classic Cars,26,82.39,09/05/2003 00:00
10160,S18_1889,Classic Cars,38,88.55,10/11/2003 00:00
10170,S18_1889,Classic Cars,20,63.14,11/04/2003 00:00
10181,S18_1889,Classic Cars,22,73.92,11/12/2003 00:00
10192,S18_1889,Classic Cars,45,90.86,11/20/2003 0:00
10203,S18_1889,Classic Cars,45,85.47,12/02/2003 00:00
10212,S18_1889,Classic Cars,20,66.99,1/16/2004 0:00
10225,S18_1889,Classic Cars,47,64.68,2/22/2004 0:00
10239,S18_1889,Classic Cars,46,73.92,04/12/2004 00:00
10253,S18_1889,Classic Cars,23,83.93,06/01/2004 00:00
10266,S18_1889,Classic Cars,33,74.69,07/06/2004 00:00
10278,S18_1889,Classic Cars,29,90.86,08/06/2004 00:00
10287,S18_1889,Classic Cars,44,82.39,8/30/2004 0:00
10300,S18_1889,Classic Cars,41,92.4,10/04/2003 00:00
10310,S18_1889,Classic Cars,20,91.63,10/16/2004 0:00
10321,S18_1889,Classic Cars,37,78.54,11/04/2004 00:00
10329,S18_1889,Classic Cars,29,100,11/15/2004 0:00
10342,S18_1889,Classic Cars,55,65.45,11/24/2004 0:00
10363,S18_1889,Classic Cars,22,100,01/06/2005 00:00
10377,S18_1889,Classic Cars,31,67.76,02/09/2005 00:00
10389,S18_1889,Classic Cars,49,79.22,03/03/2005 00:00
10405,S18_1889,Classic Cars,61,73.92,4/14/2005 0:00
10419,S18_1889,Classic Cars,39,83.93,5/17/2005 0:00
10109,S18_1984,Classic Cars,38,100,03/10/2003 00:00
10122,S18_1984,Classic Cars,31,100,05/08/2003 00:00
10136,S18_1984,Classic Cars,36,100,07/04/2003 00:00
10148,S18_1984,Classic Cars,25,100,09/11/2003 00:00
10161,S18_1984,Classic Cars,48,100,10/17/2003 0:00
10171,S18_1984,Classic Cars,35,100,11/05/2003 00:00
10181,S18_1984,Classic Cars,21,100,11/12/2003 00:00
10192,S18_1984,Classic Cars,47,100,11/20/2003 0:00
10204,S18_1984,Classic Cars,38,100,12/02/2003 00:00
10212,S18_1984,Classic Cars,41,100,1/16/2004 0:00
10226,S18_1984,Classic Cars,24,100,2/26/2004 0:00
10240,S18_1984,Classic Cars,37,100,4/13/2004 0:00
10253,S18_1984,Classic Cars,33,100,06/01/2004 00:00
10266,S18_1984,Classic Cars,49,100,07/06/2004 00:00
10278,S18_1984,Classic Cars,29,100,08/06/2004 00:00
10287,S18_1984,Classic Cars,24,100,8/30/2004 0:00
10301,S18_1984,Classic Cars,47,100,10/05/2003 00:00
10310,S18_1984,Classic Cars,24,100,10/16/2004 0:00
10321,S18_1984,Classic Cars,25,100,11/04/2004 00:00
10331,S18_1984,Classic Cars,30,32.47,11/17/2004 0:00
10342,S18_1984,Classic Cars,22,100,11/24/2004 0:00
10356,S18_1984,Classic Cars,27,64.69,12/09/2004 00:00
10366,S18_1984,Classic Cars,34,100,01/10/2005 00:00
10377,S18_1984,Classic Cars,36,100,02/09/2005 00:00
10390,S18_1984,Classic Cars,34,43.05,03/04/2005 00:00
10406,S18_1984,Classic Cars,48,100,4/15/2005 0:00
10419,S18_1984,Classic Cars,34,100,5/17/2005 0:00
10104,S18_2238,Classic Cars,24,100,1/31/2003 0:00
10115,S18_2238,Classic Cars,46,100,04/04/2003 00:00
10127,S18_2238,Classic Cars,45,100,06/03/2003 00:00
10141,S18_2238,Classic Cars,39,100,08/01/2003 00:00
10151,S18_2238,Classic Cars,43,100,9/21/2003 0:00
10165,S18_2238,Classic Cars,29,100,10/22/2003 0:00
10176,S18_2238,Classic Cars,20,100,11/06/2003 00:00
10184,S18_2238,Classic Cars,46,100,11/14/2003 0:00
10195,S18_2238,Classic Cars,27,100,11/25/2003 0:00
10207,S18_2238,Classic Cars,44,100,12/09/2003 00:00
10219,S18_2238,Classic Cars,43,100,02/10/2004 00:00
10230,S18_2238,Classic Cars,49,100,3/15/2004 0:00
10246,S18_2238,Classic Cars,40,100,05/05/2004 00:00
10259,S18_2238,Classic Cars,30,100,6/15/2004 0:00
10271,S18_2238,Classic Cars,50,100,7/20/2004 0:00
10282,S18_2238,Classic Cars,23,100,8/20/2004 0:00
10292,S18_2238,Classic Cars,26,100,09/08/2004 00:00
10305,S18_2238,Classic Cars,27,100,10/13/2004 0:00
10314,S18_2238,Classic Cars,42,100,10/22/2004 0:00
10324,S18_2238,Classic Cars,47,100,11/05/2004 00:00
10336,S18_2238,Classic Cars,49,100,11/20/2004 0:00
10349,S18_2238,Classic Cars,38,100,12/01/2004 00:00
10358,S18_2238,Classic Cars,20,100,12/10/2004 00:00
10371,S18_2238,Classic Cars,25,100,1/23/2005 0:00
10382,S18_2238,Classic Cars,25,88,2/17/2005 0:00
10412,S18_2238,Classic Cars,41,100,05/03/2005 00:00
10425,S18_2238,Classic Cars,28,100,5/31/2005 0:00
10100,S18_2248,Vintage Cars,50,67.8,01/06/2003 00:00
10110,S18_2248,Vintage Cars,32,50.25,3/18/2003 0:00
10124,S18_2248,Vintage Cars,42,53.88,5/21/2003 0:00
10149,S18_2248,Vintage Cars,24,62.36,09/12/2003 00:00
10162,S18_2248,Vintage Cars,27,69.62,10/18/2003 0:00
10173,S18_2248,Vintage Cars,26,57.51,11/05/2003 00:00
10182,S18_2248,Vintage Cars,38,61.15,11/12/2003 00:00
10193,S18_2248,Vintage Cars,42,59.33,11/21/2003 0:00
10204,S18_2248,Vintage Cars,23,71.44,12/02/2003 00:00
10214,S18_2248,Vintage Cars,21,62.96,1/26/2004 0:00
10227,S18_2248,Vintage Cars,28,50.85,03/02/2004 00:00
10241,S18_2248,Vintage Cars,33,72.65,4/13/2004 0:00
10280,S18_2248,Vintage Cars,25,62.96,8/17/2004 0:00
10288,S18_2248,Vintage Cars,28,61.75,09/01/2004 00:00
10303,S18_2248,Vintage Cars,46,49.04,10/06/2004 00:00
10312,S18_2248,Vintage Cars,30,61.15,10/21/2004 0:00
10332,S18_2248,Vintage Cars,38,84.25,11/17/2004 0:00
10344,S18_2248,Vintage Cars,40,56.91,11/25/2004 0:00
10367,S18_2248,Vintage Cars,45,100,01/12/2005 00:00
10379,S18_2248,Vintage Cars,27,49.3,02/10/2005 00:00
10407,S18_2248,Vintage Cars,42,72.65,4/22/2005 0:00
10420,S18_2248,Vintage Cars,36,63.57,5/29/2005 0:00
10104,S18_2319,Trucks and Buses,29,100,1/31/2003 0:00
10114,S18_2319,Trucks and Buses,39,100,04/01/2003 00:00
10127,S18_2319,Trucks and Buses,45,100,06/03/2003 00:00
10141,S18_2319,Trucks and Buses,47,100,08/01/2003 00:00
10151,S18_2319,Trucks and Buses,49,100,9/21/2003 0:00
10165,S18_2319,Trucks and Buses,46,100,10/22/2003 0:00
10175,S18_2319,Trucks and Buses,48,100,11/06/2003 00:00
10184,S18_2319,Trucks and Buses,46,100,11/14/2003 0:00
10195,S18_2319,Trucks and Buses,35,100,11/25/2003 0:00
10207,S18_2319,Trucks and Buses,43,100,12/09/2003 00:00
10229,S18_2319,Trucks and Buses,26,100,03/11/2004 00:00
10246,S18_2319,Trucks and Buses,22,98.18,05/05/2004 00:00
10259,S18_2319,Trucks and Buses,34,99.41,6/15/2004 0:00
10271,S18_2319,Trucks and Buses,50,100,7/20/2004 0:00
10281,S18_2319,Trucks and Buses,48,100,8/19/2004 0:00
10292,S18_2319,Trucks and Buses,41,100,09/08/2004 00:00
10305,S18_2319,Trucks and Buses,36,100,10/13/2004 0:00
10313,S18_2319,Trucks and Buses,29,100,10/22/2004 0:00
10324,S18_2319,Trucks and Buses,33,37.48,11/05/2004 00:00
10334,S18_2319,Trucks and Buses,46,100,11/19/2004 0:00
10349,S18_2319,Trucks and Buses,38,100,12/01/2004 00:00
10358,S18_2319,Trucks and Buses,20,36.42,12/10/2004 00:00
10370,S18_2319,Trucks and Buses,22,100,1/20/2005 0:00
10383,S18_2319,Trucks and Buses,27,100,2/22/2005 0:00
10412,S18_2319,Trucks and Buses,56,98.18,05/03/2005 00:00
10425,S18_2319,Trucks and Buses,38,99.41,5/31/2005 0:00
10101,S18_2325,Vintage Cars,25,100,01/09/2003 00:00
10110,S18_2325,Vintage Cars,33,100,3/18/2003 0:00
10124,S18_2325,Vintage Cars,42,100,5/21/2003 0:00
10149,S18_2325,Vintage Cars,33,100,09/12/2003 00:00
10162,S18_2325,Vintage Cars,38,100,10/18/2003 0:00
10173,S18_2325,Vintage Cars,31,100,11/05/2003 00:00
10182,S18_2325,Vintage Cars,20,100,11/12/2003 00:00
10193,S18_2325,Vintage Cars,44,100,11/21/2003 0:00
10204,S18_2325,Vintage Cars,26,100,12/02/2003 00:00
10214,S18_2325,Vintage Cars,27,100,1/26/2004 0:00
10227,S18_2325,Vintage Cars,46,100,03/02/2004 00:00
10243,S18_2325,Vintage Cars,47,100,4/26/2004 0:00
10280,S18_2325,Vintage Cars,37,100,8/17/2004 0:00
10288,S18_2325,Vintage Cars,31,100,09/01/2004 00:00
10304,S18_2325,Vintage Cars,24,100,10/11/2004 00:00
10312,S18_2325,Vintage Cars,31,100,10/21/2004 0:00
10322,S18_2325,Vintage Cars,50,100,11/04/2004 00:00
10332,S18_2325,Vintage Cars,35,64.69,11/17/2004 0:00
10344,S18_2325,Vintage Cars,30,100,11/25/2004 0:00
10356,S18_2325,Vintage Cars,29,100,12/09/2004 00:00
10367,S18_2325,Vintage Cars,27,100,01/12/2005 00:00
10380,S18_2325,Vintage Cars,40,100,2/16/2005 0:00
10390,S18_2325,Vintage Cars,31,98.99,03/04/2005 00:00
10409,S18_2325,Vintage Cars,6,100,4/23/2005 0:00
10420,S18_2325,Vintage Cars,45,100,5/29/2005 0:00
10103,S18_2432,Trucks and Buses,22,54.09,1/29/2003 0:00
10114,S18_2432,Trucks and Buses,45,68.67,04/01/2003 00:00
10126,S18_2432,Trucks and Buses,43,65.02,5/28/2003 0:00
10140,S18_2432,Trucks and Buses,46,61.99,7/24/2003 0:00
10151,S18_2432,Trucks and Buses,39,69.28,9/21/2003 0:00
10165,S18_2432,Trucks and Buses,31,71.1,10/22/2003 0:00
10175,S18_2432,Trucks and Buses,41,69.28,11/06/2003 00:00
10184,S18_2432,Trucks and Buses,44,60.16,11/14/2003 0:00
10194,S18_2432,Trucks and Buses,45,70.49,11/25/2003 0:00
10207,S18_2432,Trucks and Buses,37,69.89,12/09/2003 00:00
10217,S18_2432,Trucks and Buses,35,61.38,02/04/2004 00:00
10229,S18_2432,Trucks and Buses,28,59.55,03/11/2004 00:00
10246,S18_2432,Trucks and Buses,30,61.99,05/05/2004 00:00
10259,S18_2432,Trucks and Buses,30,49.22,6/15/2004 0:00
10271,S18_2432,Trucks and Buses,25,69.28,7/20/2004 0:00
10281,S18_2432,Trucks and Buses,29,57.73,8/19/2004 0:00
10291,S18_2432,Trucks and Buses,26,57.73,09/08/2004 00:00
10305,S18_2432,Trucks and Buses,41,53.48,10/13/2004 0:00
10313,S18_2432,Trucks and Buses,34,52.87,10/22/2004 0:00
10322,S18_2432,Trucks and Buses,35,61.21,11/04/2004 00:00
10334,S18_2432,Trucks and Buses,34,61.38,11/19/2004 0:00
10347,S18_2432,Trucks and Buses,50,100,11/29/2004 0:00
10357,S18_2432,Trucks and Buses,41,61.99,12/10/2004 00:00
10370,S18_2432,Trucks and Buses,22,96.86,1/20/2005 0:00
10381,S18_2432,Trucks and Buses,35,48.62,2/17/2005 0:00
10391,S18_2432,Trucks and Buses,44,38.5,03/09/2005 00:00
10412,S18_2432,Trucks and Buses,47,61.99,05/03/2005 00:00
10425,S18_2432,Trucks and Buses,19,49.22,5/31/2005 0:00
10106,S18_2581,Planes,34,90.39,2/17/2003 0:00
10120,S18_2581,Planes,29,71.81,4/29/2003 0:00
10133,S18_2581,Planes,49,69.27,6/27/2003 0:00
10145,S18_2581,Planes,30,85.32,8/25/2003 0:00
10168,S18_2581,Planes,21,70.96,10/28/2003 0:00
10210,S18_2581,Planes,50,76.88,01/12/2004 00:00
10223,S18_2581,Planes,47,100,2/20/2004 0:00
10235,S18_2581,Planes,24,76.03,04/02/2004 00:00
10250,S18_2581,Planes,27,98.84,05/11/2004 00:00
10263,S18_2581,Planes,33,86.17,6/28/2004 0:00
10275,S18_2581,Planes,35,90.39,7/23/2004 0:00
10284,S18_2581,Planes,31,71.81,8/21/2004 0:00
10297,S18_2581,Planes,25,82.79,9/16/2004 0:00
10308,S18_2581,Planes,27,82.79,10/15/2004 0:00
10318,S18_2581,Planes,31,100,11/02/2004 00:00
10327,S18_2581,Planes,45,100,11/10/2004 00:00
10339,S18_2581,Planes,27,100,11/23/2004 0:00
10353,S18_2581,Planes,27,100,12/04/2004 00:00
10374,S18_2581,Planes,42,69.27,02/02/2005 00:00
10386,S18_2581,Planes,21,74.77,03/01/2005 00:00
10398,S18_2581,Planes,34,76.88,3/30/2005 0:00
10401,S18_2581,Planes,42,76.03,04/03/2005 00:00
10416,S18_2581,Planes,15,98.84,05/10/2005 00:00
10107,S18_2625,Motorcycles,29,70.87,2/24/2003 0:00
10120,S18_2625,Motorcycles,46,58.15,4/29/2003 0:00
10134,S18_2625,Motorcycles,30,61.78,07/01/2003 00:00
10145,S18_2625,Motorcycles,30,49.67,8/25/2003 0:00
10159,S18_2625,Motorcycles,42,51.48,10/10/2003 00:00
10168,S18_2625,Motorcycles,46,61.18,10/28/2003 0:00
10180,S18_2625,Motorcycles,25,64.2,11/11/2003 00:00
10188,S18_2625,Motorcycles,32,65.42,11/18/2003 0:00
10201,S18_2625,Motorcycles,30,64.81,12/01/2003 00:00
10210,S18_2625,Motorcycles,40,49.67,01/12/2004 00:00
10223,S18_2625,Motorcycles,28,60.57,2/20/2004 0:00
10236,S18_2625,Motorcycles,23,55.72,04/03/2004 00:00
10251,S18_2625,Motorcycles,29,61.18,5/18/2004 0:00
10263,S18_2625,Motorcycles,34,58.75,6/28/2004 0:00
10275,S18_2625,Motorcycles,37,63.6,7/23/2004 0:00
10285,S18_2625,Motorcycles,20,49.06,8/27/2004 0:00
10298,S18_2625,Motorcycles,32,48.46,9/27/2004 0:00
10308,S18_2625,Motorcycles,34,52.09,10/15/2004 0:00
10318,S18_2625,Motorcycles,42,52.7,11/02/2004 00:00
10329,S18_2625,Motorcycles,38,100,11/15/2004 0:00
10339,S18_2625,Motorcycles,30,62.16,11/23/2004 0:00
10362,S18_2625,Motorcycles,23,49.67,01/05/2005 00:00
10374,S18_2625,Motorcycles,22,53.3,02/02/2005 00:00
10389,S18_2625,Motorcycles,39,100,03/03/2005 00:00
10402,S18_2625,Motorcycles,55,55.72,04/07/2005 00:00
10417,S18_2625,Motorcycles,36,61.18,5/13/2005 0:00
10101,S18_2795,Vintage Cars,26,100,01/09/2003 00:00
10110,S18_2795,Vintage Cars,31,100,3/18/2003 0:00
10125,S18_2795,Vintage Cars,34,100,5/21/2003 0:00
10139,S18_2795,Vintage Cars,41,100,7/16/2003 0:00
10149,S18_2795,Vintage Cars,23,100,09/12/2003 00:00
10162,S18_2795,Vintage Cars,48,100,10/18/2003 0:00
10173,S18_2795,Vintage Cars,22,100,11/05/2003 00:00
10182,S18_2795,Vintage Cars,21,100,11/12/2003 00:00
10193,S18_2795,Vintage Cars,22,100,11/21/2003 0:00
10205,S18_2795,Vintage Cars,40,100,12/03/2003 00:00
10214,S18_2795,Vintage Cars,50,100,1/26/2004 0:00
10227,S18_2795,Vintage Cars,29,100,03/02/2004 00:00
10244,S18_2795,Vintage Cars,43,100,4/29/2004 0:00
10255,S18_2795,Vintage Cars,24,100,06/04/2004 00:00
10280,S18_2795,Vintage Cars,22,100,8/17/2004 0:00
10289,S18_2795,Vintage Cars,43,100,09/03/2004 00:00
10304,S18_2795,Vintage Cars,20,100,10/11/2004 00:00
10312,S18_2795,Vintage Cars,25,100,10/21/2004 0:00
10322,S18_2795,Vintage Cars,36,100,11/04/2004 00:00
10332,S18_2795,Vintage Cars,24,52.67,11/17/2004 0:00
10347,S18_2795,Vintage Cars,21,100,11/29/2004 0:00
10356,S18_2795,Vintage Cars,30,100,12/09/2004 00:00
10367,S18_2795,Vintage Cars,32,94.79,01/12/2005 00:00
10380,S18_2795,Vintage Cars,21,47.18,2/16/2005 0:00
10390,S18_2795,Vintage Cars,26,78.11,03/04/2005 00:00
10421,S18_2795,Vintage Cars,35,100,5/29/2005 0:00
10109,S18_2870,Classic Cars,26,100,03/10/2003 00:00
10123,S18_2870,Classic Cars,46,100,5/20/2003 0:00
10137,S18_2870,Classic Cars,37,100,07/10/2003 00:00
10148,S18_2870,Classic Cars,27,100,09/11/2003 00:00
10161,S18_2870,Classic Cars,23,100,10/17/2003 0:00
10172,S18_2870,Classic Cars,39,100,11/05/2003 00:00
10181,S18_2870,Classic Cars,27,100,11/12/2003 00:00
10192,S18_2870,Classic Cars,38,100,11/20/2003 0:00
10204,S18_2870,Classic Cars,27,100,12/02/2003 00:00
10212,S18_2870,Classic Cars,40,100,1/16/2004 0:00
10226,S18_2870,Classic Cars,24,100,2/26/2004 0:00
10241,S18_2870,Classic Cars,44,100,4/13/2004 0:00
10253,S18_2870,Classic Cars,37,100,06/01/2004 00:00
10266,S18_2870,Classic Cars,20,100,07/06/2004 00:00
10278,S18_2870,Classic Cars,39,100,08/06/2004 00:00
10287,S18_2870,Classic Cars,44,100,8/30/2004 0:00
10301,S18_2870,Classic Cars,22,100,10/05/2003 00:00
10311,S18_2870,Classic Cars,43,100,10/16/2004 0:00
